pubchem_id,iupac_name,common_name,smile,molecular_weight,num_h_donors,num_h_acceptors,num_rotatablebonds,complexity,topological_polor_surfacearea,monoisotopic_mass,exact_mass,xlogp3,formal_charge,heavy_atom_count,defined_atom_stereocenter_count,undefined_atom_stereocenter_count,defined_bond_stereocenter_count,undefined_bond_stereocenter_count,isotope_atom_count,covalently_bonded_unit_count,cas_id,fema_number,fema_flavor_profile,odor,taste,functional_groups
1119,sulfur dioxide,sulfur dioxide,O=S=O,64.058,0,3,0,18.3,35.1,63.962,63.962,0.1,0,3,0,0,0,0,0,1,67015-63-8@7446-09-5,3039,Not Available,"... characteristic, irritating, pungent odor ...@irritating odor@strong suffocating odor",acid taste,Not Available
1123,2-aminoethanesulfonic acid,taurine,C(CS(=O)(=O)O)N,125.142,2,4,2,120,88.8,125.015,125.015,-4.1,0,7,0,0,0,0,0,1,107-35-7,3813,Not Available,almost odorless@odorless,slightly acidic taste,amine@primary amine@primary aliphatic amine (alkylamine)@sulfonic acid derivative@sulfonic acid
1136,"2-(4-methyl-1,3-thiazol-5-yl)ethanol",4-methyl-5-thiazoleethanol,CC1=C(SC=N1)CCO,143.204,1,3,2,89.1,61.4,143.04,143.04,0.8,0,9,0,0,0,0,0,1,137-00-8,3204,"Nuts, Sulfur",not available,not available,hydroxy compound@alcohol@primary alcohol@aromatic compound@heterocyclic compound
1140,toluene,toluene,CC1=CC=CC=C1,92.141,0,0,0,42,0,92.063,92.063,2.7,0,7,0,0,0,0,0,1,108-88-3@50643-04-4,Not Available,Not Available,"sweet, pungent, benzene-like odor",not available,aromatic compound
1145,"N,N-dimethylmethanamine oxide",trimethylamine n-oxide,C[N+](C)(C)[O-],75.111,0,1,0,28.4,18.1,75.068,75.068,-0.3,0,5,0,0,0,0,0,1,1184-78-7,4245,Not Available,not available,not available,N-oxide
1146,"N,N-dimethylmethanamine",trimethylamine,CN(C)C,59.112,0,1,0,8,3.2,59.073,59.073,0.3,0,4,0,0,0,0,0,1,75-50-3,3241,Not Available,"a fish-like odor at low concentrations changing to an ammonia-like odor at higher concentrations.@fishy, amine odor@pungent, fishy, ammoniacal",old fish@saline taste,amine@tertiary amine@tertiary aliphatic amine (trialkylamine)
1182,2-amino-3-methylbutanoic acid,dl-valine,CC(C)C(C(=O)O)N,117.148,2,3,2,90.4,63.3,117.079,117.079,-2.3,0,8,0,1,0,0,0,1,25609-85-2@516-06-3,Not Available,Not Available,not available,not available,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@alpha-aminoacid
1183,4-hydroxy-3-methoxybenzaldehyde,vanillin,COC1=C(C=CC(=C1)C=O)O,152.149,1,3,2,135,46.5,152.047,152.047,1.2,0,11,0,0,0,0,0,1,121-33-5,3107,Vanilla,pleasant aromatic vanilla odor@sweetish smell,pleasant vanilla taste,carbonyl compound@aldehyde@hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound
1213,"4,8a-dimethyl-1,2,3,4,5,6,7,8-octahydronaphthalen-4a-ol","4a(2h)-naphthol, octahydro-4,8a-dimethyl-",CC1CCCC2(C1(CCCC2)O)C,182.307,1,1,0,201,20.2,182.167,182.167,3.3,0,13,0,3,0,0,0,1,16423-19-1@16452-32-7@19700-21-1@23333-91-7@5173-69-3,4682,Not Available,not available,not available,hydroxy compound@alcohol@tertiary alcohol
1491,"2,4-dihydroxybenzoic acid","2,4-dihydroxybenzoic acid",C1=CC(=C(C=C1O)O)C(=O)O,154.121,3,4,1,157,77.8,154.027,154.027,1.6,0,11,0,0,0,0,0,1,89-86-1,3798,Not Available,not available,not available,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid@aromatic compound
2214,1-(4-hydroxy-3-methoxyphenyl)ethanone,acetovanillone,CC(=O)C1=CC(=C(C=C1)O)OC,166.176,1,3,2,167,46.5,166.063,166.063,0.5,0,12,0,0,0,0,0,1,0498-02-02,Not Available,Not Available,not available,not available,carbonyl compound@ketone@hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound
2345,benzyl benzoate,benzyl benzoate,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,212.248,0,2,4,213,26.3,212.084,212.084,4,0,16,0,0,0,0,0,1,120-51-4,2138,"Balsamic, Herb, Oil",faint pleasant aromatic odor,sharp burning taste,carboxylic acid derivative@carboxylic acid ester@aromatic compound
2346,isothiocyanatomethylbenzene,benzyl isothiocyanate,C1=CC=C(C=C1)CN=C=S,149.211,0,2,2,132,44.4,149.03,149.03,3.2,0,10,0,0,0,0,0,1,622-78-6,4428,Not Available,not available,not available,isothiocyanate@aromatic compound
2519,"1,3,7-trimethylpurine-2,6-dione",caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,194.194,0,3,0,293,58.4,194.08,194.08,-0.1,0,14,0,0,0,0,0,1,58-08-2@95789-13-2,2224,Not Available,odorless,bitter taste,oxo(het)arene@aromatic compound@heterocyclic compound
2682,hexadecan-1-ol,1-hexadecanol,CCCCCCCCCCCCCCCCO,242.447,1,1,14,123,20.2,242.261,242.261,7.3,0,17,0,0,0,0,0,1,29354-98-1@36653-82-4@67762-30-5,2554,"Flower, Wax",faint odor@odorless,"bland, mild taste",hydroxy compound@alcohol@primary alcohol
2758,"2,2,4-trimethyl-3-oxabicyclo[2.2.2]octane",eucalyptol,CC1(C2CCC(O1)(CC2)C)C,154.253,0,1,0,164,9.2,154.136,154.136,2.5,0,11,0,0,0,0,0,1,470-82-6@8000-48-4@8024-53-1,2465,"Camphor, Cool, Eucalyptol, Mint",camphor-like odor,"eucalyptus, bitter-sweet flavor@pungent, cooling, spicy taste",ether@dialkyl ether@heterocyclic compound
2879,4-methylphenol,p-cresol,CC1=CC=C(C=C1)O,108.14,1,1,0,62.8,20.2,108.058,108.058,1.9,0,8,0,0,0,0,0,1,106-44-5@1319-77-3,2337,"Pungent, Stable","phenolic odor@sweet, tarry odor",not available,hydroxy compound@phenol or hydroxyhetarene@aromatic compound
2969,decanoic acid,decanoic acid,CCCCCCCCCC(=O)O,172.268,1,2,8,110,37.3,172.146,172.146,4.1,0,12,0,0,0,0,0,1,334-48-5@52627-73-3,2364,"Dust, Fat, Grass",rancid odor@unpleasant odor,not available,carboxylic acid derivative@carboxylic acid
2998,N-[(4-hydroxy-3-methoxyphenyl)methyl]nonanamide,nonivamide,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,293.407,2,3,10,283,58.6,293.199,293.199,4.2,0,21,0,0,0,0,0,1,2444-46-4,2787,Savory,not available,not available,hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@carboxylic acid derivative@carboxylic acid amide@secondary carboxylic acid amide@aromatic compound
3026,"dibutyl benzene-1,2-dicarboxylate",dibutyl phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,278.348,0,4,10,271,52.6,278.152,278.152,4.7,0,20,0,0,0,0,0,1,84-74-2,Not Available,Not Available,"slight, aromatic odor",tastes strong and bitter,carboxylic acid derivative@carboxylic acid ester@aromatic compound
3102,diphenylmethanone,benzophenone,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,182.222,0,1,2,165,17.1,182.073,182.073,3.4,0,14,0,0,0,0,0,1,119-61-9@84-65-1,2134,Floral,"geranium-like odor@sweet, rose-like odor",not available,carbonyl compound@ketone@aromatic compound
3314,2-methoxy-4-prop-2-enylphenol,eugenol,COC1=C(C=CC(=C1)CC=C)O,164.204,1,2,3,145,29.5,164.084,164.084,2,0,12,0,0,0,0,0,1,97-53-0,2467,"Burnt, Clove, Spice","odor of cloves@warm, spicy, floral","spicy, pungent taste",hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@alkene@aromatic compound
3776,propan-2-ol,isopropanol,CC(C)O,60.096,1,1,0,10.8,20.2,60.058,60.058,0.3,0,4,0,0,0,0,0,1,67-63-0,2929,Floral,odor of rubbing alcohol@pleasant odor@slight odor resembling that of a mixture of ethanol and acetone,burning taste@slightly bitter taste,hydroxy compound@alcohol@secondary alcohol
3893,dodecanoic acid,lauric acid,CCCCCCCCCCCC(=O)O,200.322,1,2,10,132,37.3,200.178,200.178,4.2,0,14,0,0,0,0,0,1,143-07-7@203714-07-2@7632-48-6@8000-62-2@8045-27-0@9054-63-1,2614,Not Available,"characteristic, like oil of bay",not available,carboxylic acid derivative@carboxylic acid
4133,methyl 2-hydroxybenzoate,methyl salicylate,COC(=O)C1=CC=CC=C1O,152.149,1,3,2,144,46.5,152.047,152.047,2.3,0,11,0,0,0,0,0,1,119-36-8@68917-75-9@90045-28-6,2745@3112@3113,"Almond, Caramel, Peppermint, Sharp",liquid having the characteristic odor of wintergreen,liquid having the characteristic taste of wintergreen,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid ester@aromatic compound
4276,"4-methoxy-6-prop-2-enyl-1,3-benzodioxole",myristicin,COC1=CC(=CC2=C1OCO2)CC=C,192.214,0,3,3,205,27.7,192.079,192.079,2.9,0,14,0,0,0,0,0,1,607-91-0,Not Available,Not Available,not available,not available,acetal@ether@alkyl aryl ether@alkene@aromatic compound@heterocyclic compound
4650,"cyclohexa-2,5-diene-1,4-dione",p-benzoquinone,C1=CC(=O)C=CC1=O,108.096,0,2,0,149,34.1,108.021,108.021,0.2,0,8,0,0,0,0,0,1,106-51-4,Not Available,Not Available,"acrid, chlorine-like odor.@penetrating odor resembling that of chlorine",not available,carbonyl compound@ketone@alkene
4788,"3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)propan-1-one",phloretin,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,274.272,4,5,4,312,98,274.084,274.084,2.6,0,20,0,0,0,0,0,1,60-82-2,4390,Not Available,not available,not available,carbonyl compound@ketone@hydroxy compound@phenol or hydroxyhetarene@aromatic compound
4837,piperazine,piperazine,C1CNCCN1,86.138,2,2,0,26.5,24.1,86.084,86.084,-1.5,0,6,0,0,0,0,0,1,110-85-0@8057-14-5,4250,Savory,ammoniacal odor@typical amine odor,salty taste,amine@secondary amine@secondary aliphatic amine (dialkylamine)@heterocyclic compound
4947,"propyl 3,4,5-trihydroxybenzoate",propyl gallate,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,212.201,3,5,4,206,87,212.068,212.068,1.8,0,15,0,0,0,0,0,1,121-79-9,2947,Not Available,odorless@odorless or with a faint odor,slightly bitter taste,"hydroxy compound@phenol or hydroxyhetarene@1,2-diphenol@carboxylic acid derivative@carboxylic acid ester@aromatic compound"
5054,"benzene-1,3-diol",resorcinol,C1=CC(=CC(=C1)O)O,110.112,2,2,0,64.9,40.5,110.037,110.037,0.8,0,8,0,0,0,0,0,1,108-46-3@26982-54-7,3589,Floral,"faint, characteristic odor",sweetish taste followed by bitter taste,hydroxy compound@phenol or hydroxyhetarene@aromatic compound
5144,"5-prop-2-enyl-1,3-benzodioxole",safrole,C=CCC1=CC2=C(C=C1)OCO2,162.188,0,2,2,167,18.5,162.068,162.068,3,0,12,0,0,0,0,0,1,94-59-7,Not Available,Not Available,sassafras odor,not available,acetal@alkene@aromatic compound@heterocyclic compound
5281,octadecanoic acid,stearic acid,CCCCCCCCCCCCCCCCCC(=O)O,284.484,1,2,16,202,37.3,284.272,284.272,7.4,0,20,0,0,0,0,0,1,57-11-4@68937-76-8,3035,Dairy,not available,not available,carboxylic acid derivative@carboxylic acid
5429,"3,7-dimethylpurine-2,6-dione",theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C,180.167,1,3,0,267,67.2,180.065,180.065,-0.8,0,13,0,0,0,0,0,1,83-67-0,3591,Not Available,not available,bitter tasting alkaloid,oxo(het)arene@aromatic compound@heterocyclic compound
5541,"2,3-diacetyloxypropyl acetate",triacetin,CC(=O)OCC(COC(=O)C)OC(=O)C,218.205,0,6,8,229,78.9,218.079,218.079,0.2,0,15,0,0,0,0,0,1,102-76-1,2007,Mouthfeel,slightly fatty odor@slightly fruity or fatty odor,"bitter taste@mild, sweet taste, bitter above 0.05%@slightly fatty taste",carboxylic acid derivative@carboxylic acid ester
5610,4-(2-aminoethyl)phenol,tyramine,C1=CC(=CC=C1CCN)O,137.182,2,2,2,87.3,46.2,137.084,137.084,1.1,0,10,0,0,0,0,0,1,51-67-2,4215,Savory,not available,not available,hydroxy compound@phenol or hydroxyhetarene@amine@primary amine@primary aliphatic amine (alkylamine)@aromatic compound
5634,undec-10-enoic acid,10-undecenoic acid,C=CCCCCCCCCC(=O)O,184.279,1,2,9,141,37.3,184.146,184.146,3.9,0,13,0,0,0,0,0,1,112-38-9@1333-28-4,3247,Floral,not available,not available,carboxylic acid derivative@carboxylic acid@alkene
5780,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",d-sorbitol,C(C(C(C(C(CO)O)O)O)O)O,182.172,6,6,5,105,121,182.079,182.079,-3.1,0,12,4,0,0,0,0,1,50-70-4@98201-93-5,3029,Not Available,odorless,"sweet taste, approx 60% as sweet as sugar (wt/wt)","hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol"
5862,(2R)-2-amino-3-sulfanylpropanoic acid,l-cysteine,C(C(C(=O)O)N)S,121.154,3,4,2,75.3,64.3,121.02,121.02,-2.5,0,7,1,0,0,0,0,1,52-90-4@62488-11-3@921-01-7,3263,Savory,not available,not available,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@thiol (sulfanyl compound)@alkylthiol@alpha-aminoacid
5960,(2S)-2-aminobutanedioic acid,l-aspartic acid,C(C(C(=O)O)N)C(=O)O,133.103,3,5,3,133,101,133.038,133.038,-2.8,0,9,1,0,0,0,0,1,25608-40-6@27881-03-4@39162-75-9@56-84-8@6899-03-2,3656,Not Available,not available,acidic/neutral@sour,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@alpha-aminoacid
5961,"(2S)-2,5-diamino-5-oxopentanoic acid",l-glutamine,C(CC(=O)N)C(C(=O)O)N,146.146,3,4,4,146,106,146.069,146.069,-3.1,0,10,1,0,0,0,0,1,26700-71-0@56-85-9@5959-95-5,3684,Dairy,not available,not available,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@carboxylic acid amide@primary carboxylic acid amide@alpha-aminoacid
5962,"(2S)-2,6-diaminohexanoic acid",l-lysine,C(CCN)CC(C(=O)O)N,146.19,3,4,5,106,89.3,146.106,146.106,-3,0,10,1,0,0,0,0,1,12798-06-0@20166-34-1@25104-18-1@26714-32-9@56-87-1@923-27-3,3847,Not Available,not available,sweet/bitter,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@alpha-aminoacid
5971,3-isothiocyanatoprop-1-ene,allyl isothiocyanate,C=CCN=C=S,99.151,0,2,2,81.5,44.4,99.014,99.014,2.4,0,6,0,0,0,0,0,1,57-06-7@8007-40-7,2034@2760@2761,"Garlic, Pungent, Sulfur",mustard odor@very pungent,acrid taste@mustard taste,isothiocyanate@alkene
6050,"2,3-di(butanoyloxy)propyl butanoate",tributyrin,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,302.367,0,6,14,304,78.9,302.173,302.173,2.4,0,21,0,0,0,0,0,1,60-01-5,Not Available,Not Available,"fruity, buttery",bitter taste,carboxylic acid derivative@carboxylic acid ester
6054,2-phenylethanol,2-phenylethanol,C1=CC=C(C=C1)CCO,122.167,1,1,2,65,20.2,122.073,122.073,1.4,0,9,0,0,0,0,0,1,1321-27-3@60-12-8,2858,"Fruit, Honey, Lilac, Rose, Wine",99% pure vary in odor because of the impurities present.@characteristic rose-like odor@pure pea has an extremely mild roselike odor. ,initially slightly bitter taste then sweet & reminiscent of peach@sharp burning taste,hydroxy compound@alcohol@primary alcohol@aromatic compound
6057,(2S)-2-amino-3-(4-hydroxyphenyl)propanoic acid,l-tyrosine,C1=CC(=CC=C1CC(C(=O)O)N)O,181.191,3,4,3,176,83.6,181.074,181.074,-2.3,0,13,1,0,0,0,0,1,25619-78-7@556-02-5@60-18-4,3736,Not Available,not available,not available,hydroxy compound@phenol or hydroxyhetarene@amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@aromatic compound@alpha-aminoacid
6106,(2S)-2-amino-4-methylpentanoic acid,l-leucine,CC(C)CC(C(=O)O)N,131.175,2,3,3,101,63.3,131.095,131.095,-1.5,0,9,1,0,0,0,0,1,25248-98-0@328-38-1@61-90-5@71000-80-1,3297,Not Available,not available,not available,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@alpha-aminoacid
6116,calcium;diacetate,calcium acetate,CC(=O)[O-].CC(=O)[O-].[Ca+2],158.166,0,4,0,25.5,80.3,157.989,157.989,None,0,9,0,0,0,0,0,3,62-54-4,2228,Not Available,slight odor of acetic acid,not available,cation@anion@carboxylic acid derivative@carboxylic acid salt
6140,(2S)-2-amino-3-phenylpropanoic acid,l-phenylalanine,C1=CC=C(C=C1)CC(C(=O)O)N,165.192,2,3,3,153,63.3,165.079,165.079,-1.5,0,12,1,0,0,0,0,1,63-91-2,3585,Not Available,slight,bitter,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@aromatic compound@alpha-aminoacid
6184,hexanal,hexanal,CCCCCC=O,100.161,0,1,4,41.4,17.1,100.089,100.089,1.8,0,7,0,0,0,0,0,1,66-25-1,2557,"Apple, Fat, Fresh, Green, Oil","characteristic fruity odor (on dilution)@sharp, aldehyde odor@strong, green grass odor","characeteristic fruity taste (on dilution)@green, woody, vegetative, apple, grassy, citrus and orange with a fresh lingering aftertaste",carbonyl compound@aldehyde
6202,"2-[3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-4-methyl-1,3-thiazol-3-ium-5-yl]ethanol;chloride;hydrochloride",thiamine hydrochloride,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],337.263,3,6,4,269,104,336.058,336.058,None,0,20,0,0,0,0,0,3,67-03-8@70-16-6,3322,Not Available,"slight, characteristic",not available,cation@anion@hydroxy compound@alcohol@primary alcohol@amine@primary amine@primary aromatic amine@aromatic compound@heterocyclic compound
6224,"trisodium;2-hydroxypropane-1,2,3-tricarboxylate",sodium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+],258.068,1,7,2,211,141,257.973,257.973,None,0,16,0,0,0,0,0,4,"68-04-2@68-04-2, 6132-04-3@994-36-5",3026,Not Available,not available,not available,cation@anion@hydroxy compound@alcohol@tertiary alcohol@carboxylic acid derivative@carboxylic acid salt@alpha-hydroxyacid
6274,(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid,l-histidine,C1=C(NC=N1)CC(C(=O)O)N,155.157,3,4,3,151,92,155.069,155.069,-3.2,0,11,1,0,0,0,0,1,26062-48-6@71-00-1,3694,Not Available,not available,sweet,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@aromatic compound@heterocyclic compound@alpha-aminoacid
6276,pentan-1-ol,1-pentanol,CCCCCO,88.15,1,1,3,19.9,20.2,88.089,88.089,1.6,0,6,0,0,0,0,0,1,30899-19-5@71-41-0,2056,"Balsamic, Fruit, Green, Pungent, Yeast",characteristic fusel-like odor@mild odor,burning taste,hydroxy compound@alcohol@primary alcohol
6322,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,l-arginine,C(CC(C(=O)O)N)CN=C(N)N,174.204,4,4,5,176,128,174.112,174.112,-4.2,0,12,1,0,0,0,0,1,25212-18-4@4455-52-1@74-79-3,3819,Not Available,not available,not available,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@guanidine@alpha-aminoacid
6341,ethanamine,ethanamine,CCN,45.085,1,1,0,2.8,26,45.058,45.058,-0.3,0,3,0,0,0,0,0,1,75-04-7,4236,Not Available,ammonia odor,not available,amine@primary amine@primary aliphatic amine (alkylamine)
6343,ethanethiol,ethanethiol,CCS,62.13,1,1,0,2.8,1,62.019,62.019,0.9,0,3,0,0,0,0,0,1,75-08-1,4258,"Earth, Onion, Rubber, Sulfur","leek-like odor@penetrating garlic-like odor@strong, skunk-like odor.",not available,thiol (sulfanyl compound)@alkylthiol
6344,dichloromethane,dichloromethane,C(Cl)Cl,84.927,0,0,0,2.8,0,83.953,83.953,1.5,0,3,0,0,0,0,0,1,75-09-2,Not Available,Not Available,"chloroform like odor@penetrating ether-like odor@slightly sweet smell, similar to that of trichloromethane@sweet, pleasant odor, like chloroform",not available,halogen derivative@alkyl chloride
6354,oxirane,oxirane,C1CO1,44.053,0,1,0,10.3,12.5,44.026,44.026,-0.1,0,3,0,0,0,0,0,1,75-21-8@9072-62-2,Not Available,Not Available,... ether-like odor@reminiscent of bruised apples@sweet,not available,ether@dialkyl ether@heterocyclic compound
6363,propan-2-amine,isopropylamine,CC(C)N,59.112,1,1,0,10.8,26,59.073,59.073,0.1,0,4,0,0,0,0,0,1,75-31-0,4238,Not Available,ammonia odor,not available,amine@primary amine@primary aliphatic amine (alkylamine)
6448,"(4,7,7-trimethyl-3-bicyclo[2.2.1]heptanyl) acetate",bornyl acetate,CC(=O)OC1CC2CCC1(C2(C)C)C,196.29,0,2,2,270,26.3,196.146,196.146,3.3,0,14,0,3,0,0,0,1,125-12-2@20347-65-3@5655-61-8@76-49-3,2159@2160@4080,"Floral,Green,Herb, Pine",not available,not available,carboxylic acid derivative@carboxylic acid ester
6501,ethyl 3-methyl-3-phenyloxirane-2-carboxylate,77-83-8,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,206.241,0,3,4,245,38.8,206.094,206.094,1.9,0,15,0,2,0,0,0,1,19464-95-0@77-83-8,2444,Fruit,"fruity, berry aroma@on dilution, strong fruity odor","apple, berry taste@characteristic slightly acid taste reminiscent of strawberry",ether@dialkyl ether@carboxylic acid derivative@carboxylic acid ester@aromatic compound@heterocyclic compound
6505,"tributyl 2-acetyloxypropane-1,2,3-tricarboxylate",acetyl tributyl citrate,CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C,402.484,0,8,19,476,105,402.225,402.225,3.3,0,28,0,0,0,0,0,1,77-90-7,3080,Floral,"odorless@very faint sweet, herbaceous odor","at high levels (e.g., 1000 ppm emulsion in water) it has a mild, fruity, non-descript flavor.",carboxylic acid derivative@carboxylic acid ester
6506,"triethyl 2-hydroxypropane-1,2,3-tricarboxylate",triethyl citrate,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,276.285,1,7,11,304,99.1,276.121,276.121,0.1,0,19,0,0,0,0,0,1,77-93-0,3083,Fruit,fruity odor,bitter taste,hydroxy compound@alcohol@tertiary alcohol@carboxylic acid derivative@carboxylic acid ester
6532,"3,7-dimethylocta-1,6-dien-3-yl 2-methylpropanoate",linalyl isobutyrate,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,224.344,0,2,7,273,26.3,224.178,224.178,4.3,0,16,0,1,0,0,0,1,78-35-3,2640,Fruit,not available,not available,carboxylic acid derivative@carboxylic acid ester@alkene
6544,"3,5,5-trimethylcyclohex-2-en-1-one",isophorone,CC1=CC(=O)CC(C1)(C)C,138.21,0,1,0,187,17.1,138.104,138.104,1.6,0,10,0,0,0,0,0,1,78-59-1,3553,"Cedarwood, Spice",camphor-like@peppermint-like odor,not available,carbonyl compound@ketone@alkene
6548,"3,7-dimethyloctan-3-ol",tetrahydrolinalool,CCC(C)(CCCC(C)C)O,158.285,1,1,5,99,20.2,158.167,158.167,3.3,0,11,0,1,0,0,0,1,57706-88-4@78-69-3,3060,Green,not available,not available,hydroxy compound@alcohol@tertiary alcohol
6549,"3,7-dimethylocta-1,6-dien-3-ol",linalool,CC(=CCCC(C)(C=C)O)C,154.253,1,1,4,154,20.2,154.136,154.136,2.7,0,11,0,1,0,0,0,1,22564-99-4@78-70-6,2635,"Coriander, Floral, Lavender, Lemon, Rose","floral, spicy, wood odor@flowery-fresh odor and reminiscent of lily of the valley@odor similar to that of bergamot oil and french lavender@typical floral odor free from camphoraceous and terpenic notes","flavor characteristics: light, floral@spicy, citrus taste@taste characteristics at 30 ppm: floral, woody, sweet with a green, spicy tropical nuance",hydroxy compound@alcohol@tertiary alcohol@alkene
6558,2-methylpropan-1-amine,isobutylamine,CC(C)CN,73.139,1,1,1,17.6,26,73.089,73.089,0.7,0,5,0,0,0,0,0,1,78-81-9,4239,Not Available,amine odor@fish-like odor.,not available,amine@primary amine@primary aliphatic amine (alkylamine)
